time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.012348648706374333,-2.5910411764866765,17.081215446773612,5.945650136626735,0.044708922829901354,0.0,-0.27860262627474963,-3.6806775837752146,4.551368846178673,-0.2609849554383379,0.008983667830793454,0.0,438.38055338324875,436.42726255513224,437.43407968605635,435.74543526071693
2.760000000000002,-0.029924432908229562,-2.8184320685126156,17.354653121932785,5.9294728215304175,0.045421128342746364,0.0,-0.3072912784853112,-3.9003156232226126,4.5621375044507095,-0.29867426070033265,0.017094649620535574,0.0,448.69048390443754,449.3484820592489,452.29553871952885,449.1744942049786
2.820000000000002,-0.04924248947640582,-3.059360436823839,17.628736098590252,5.911119762632101,0.046330686066505145,0.0,-0.3367069118043825,-4.132089219842526,4.572695056038747,-0.3268879063453772,0.010976855705197257,0.0,452.5041286344542,452.01118190091927,453.71058005293554,451.34402760295114
2.880000000000002,-0.07024948154774609,-3.313817717549392,17.901462967136666,5.891830997344215,0.04704392554291825,0.0,-0.3635679020752382,-4.35130618752607,4.517182455320368,-0.3124309820508636,0.013648744502498387,0.0,432.2173786948533,432.4424306566549,432.9029332424448,434.0090389594372
2.940000000000002,-0.09306902138954898,-3.5832832755134953,18.174395938049777,5.873223183296975,0.04785216770989287,0.0,-0.3971178216843479,-4.632359458631124,4.578751029663604,-0.30589623844571734,0.013112228873156289,0.0,474.3460488009043,474.304709638803,474.5284133166932,474.938389841068
3.000000000000002,-0.11777675907056316,-3.868806051949849,18.448143638509222,5.85540081071075,0.04878384476705122,0.0,-0.4265220409991875,-4.886415669626154,4.544861857223299,-0.2835323602043157,0.019967564120315928,0.0,447.03693863710623,447.5952146847245,445.5390854120349,447.2741014168515
3.0600000000000023,-0.14437045668739903,-4.170767822710293,18.721618026739474,5.838038008065709,0.04951316984758414,0.0,-0.4599895168791565,-5.180231361304122,4.569183974906319,-0.3048143505638116,-0.011968310266505605,0.0,469.97963125202125,467.4972715341699,471.1693185675387,469.4398825970333
3.1200000000000023,-0.17265094692563324,-4.487821232981947,18.99037674000475,5.819664457650022,0.04914948779963435,0.0,-0.48266510012282043,-5.389520118161498,4.388898060490704,-0.30920146585500885,0.003705545058463027,0.0,399.93633249599316,401.3618626236872,400.5217453880262,400.0153582519926
3.1800000000000024,-0.20245118845918414,-4.819166422937577,19.25111981572604,5.801581324882207,0.04939347372052083,0.0,-0.5106706619634543,-5.656595753083351,4.301244539049572,-0.2891418482093507,0.004778649247653918,0.0,437.0062278198621,437.09561209998293,435.81243588004827,437.3913845005518
3.2400000000000024,-0.23419142048395816,-5.169236798588657,19.51099161791898,5.783837175884706,0.050022598174589206,0.0,-0.5473131496574758,-6.013543568730898,4.35873813241242,-0.3140525037123305,0.019974707786432646,0.0,488.89249625863414,490.0235383797756,490.9057389898469,488.97219299616194
3.3000000000000025,-0.2679852016987697,-5.539552728001404,19.77126368578882,5.765208004004892,0.05114928076262615,0.0,-0.5792028061309334,-6.331510769285903,4.315076093944202,-0.30418295064343587,0.01627055240590459,0.0,460.5274848795611,460.23426318411333,461.6101184720203,462.29397032716463
3.3600000000000025,-0.3037369535493619,-5.929519421834272,20.02911382948038,5.746905303792561,0.0518152439892372,0.0,-0.6125420213987969,-6.668471604033589,4.277827622737069,-0.3068225478832475,-0.0020356545979020105,0.0,468.9001451837611,467.4753977269998,467.9198168393535,467.6244167729936
3.4200000000000026,-0.3414138324245612,-6.339212231013104,20.28311465936682,5.728428932094289,0.051502771745280285,0.0,-0.6432875864316343,-6.989044295656985,4.187015693289827,-0.310266216868337,-0.01245778835169054,0.0,453.99161737378074,453.1544684989141,454.6288160860335,454.258223277336
3.4800000000000026,-0.38076897711986074,-6.766819876389581,20.528824604775956,5.709647461583266,0.05087184390608179,0.0,-0.6684833187899697,-7.265701390846152,4.002055113693828,-0.3191883650645574,-0.0068892406462012805,0.0,422.7078985143226,423.1877621278391,423.74587022664684,422.87223749553806
3.5400000000000027,-0.4217169317544249,-7.212261099383303,20.7647113982266,5.690561519380356,0.05037305347542098,0.0,-0.6963713787123746,-7.583404826980503,3.8590492586027314,-0.3160103658285906,-0.011325062911682877,0.0,442.87159563609185,442.5066019358705,443.02474298042875,443.18223689424383
3.6000000000000028,-0.46418274926969194,-7.675432709277153,20.989376583943365,5.671964826947782,0.04966933182793376,0.0,-0.7190988515203383,-7.856782203946063,3.6285933279360707,-0.2999831840205788,-0.012548414164202487,0.0,412.3578891410478,412.2498825231306,412.8724255012765,414.1782460039313
3.660000000000003,-0.5081577106458676,-8.157063847160215,21.202565830107197,5.654766806490606,0.04869530764688701,0.0,-0.7466176297686777,-8.198478018380833,3.4757729650248677,-0.2683343278874185,-0.024868869009802716,0.0,447.8371945247567,446.83370364485495,446.17603812220676,448.668982838995
3.720000000000003,-0.553686792887174,-8.65852029763936,21.405035067233037,5.638490243817646,0.04676179304147521,0.0,-0.7708693797423543,-8.517640376932203,3.2716151944787835,-0.2779084546306406,-0.05401091354636832,0.0,432.8962826421274,430.4356624994016,432.9955464211767,432.11230944644893
3.780000000000003,-0.600835067709671,-9.181964893783658,21.598436916428685,5.621832516487348,0.043279066000494026,0.0,-0.8003505864245726,-8.93107818367336,3.172411242645637,-0.2770765444851428,-0.06766405652863794,0.0,476.30155298630797,475.253773368343,478.8131338465433,478.8045061500586
3.840000000000003,-0.6494433462774741,-9.727058938798354,21.781164750855346,5.6052932700077776,0.0391151165790502,0.0,-0.8196368645541683,-9.23965486851381,2.917010104607242,-0.27295716028990546,-0.07311503951395795,0.0,422.2000871879011,421.72539981609094,422.5404951388583,422.8144671045163
3.900000000000003,-0.6992755543750185,-10.292927254967069,21.95081769827242,5.588538437275355,0.0349098221991051,0.0,-0.8410410261182821,-9.623234316603128,2.735723616326938,-0.29634987448507766,-0.06463667400743303,0.0,457.03064285120485,457.70250254647954,458.15463482780353,456.2126832146254
3.960000000000003,-0.7502333290540729,-10.880393730665594,22.10726802955009,5.571221932808502,0.03068951672692144,0.0,-0.8572537810927577,-9.959773216247246,2.4773525856661602,-0.2764564821957535,-0.08528855221500742,0.0,432.8441888008864,431.0979006268952,431.53150250281004,433.12045405275944
4.020000000000002,-0.802226873902162,-11.491030162437555,22.251072559308607,5.554441915280826,0.026094761301160396,0.0,-0.8753884109879125,-10.395085429181396,2.31314040464256,-0.28699686281568454,-0.06322582692585685,0.0,476.8760780962232,478.55455827030585,475.433382749474,474.55091815876125
4.080000000000001,-0.8550636539286826,-12.123708453359155,22.37980691865017,5.5372228293851755,0.021982987389630004,0.0,-0.8856126260981427,-10.695099971784048,1.9764141751599362,-0.2869606395856888,-0.08209847516650558,0.0,411.4492493176311,409.7701304482524,411.97722219676587,411.8897232905552
4.14,-0.9085887601659313,-12.778586595473065,22.49232808689011,5.519684179348102,0.016558431006066243,0.0,-0.8980956263581478,-11.134372005613667,1.7711371735102936,-0.3060000486098922,-0.11739615076756257,0.0,474.4817549227898,471.75615222578506,474.70632177053034,473.16081153186275
4.199999999999998,-0.9627465867460299,-13.459329590449865,22.59133608454131,5.501476024960924,0.009300368377720858,0.0,-0.9065878059754082,-11.557278467123973,1.5260296324656482,-0.2988465357702592,-0.1292798634610498,0.0,466.6670863358081,465.72562817690516,465.5247265910164,465.9950807351965
4.259999999999997,-1.0172443466112961,-14.16089695869052,22.67041497634175,5.484022041482028,0.002015985503723172,0.0,-0.9096799642443605,-11.829296032854348,1.108448197105192,-0.27849267545089407,-0.10907498168065063,0.0,394.4115202138315,396.2584778038193,394.9651949996012,396.7409054317816
4.319999999999996,-1.071870599127958,-14.883297365610133,22.72830214265198,5.468365645390939,6.27847876641669,0.0,-0.9107174074197202,-12.25087429256255,0.8181204305938934,-0.23893471924652238,-0.11875065304921531,0.0,461.0484992339466,460.2723733533606,459.7791179244442,462.8357893461881
4.379999999999995,-1.1264575923796012,-15.631463814390811,22.76858087183169,5.453806722866471,6.271235919358585,0.0,-0.9083373448226254,-12.688064403943669,0.5214108556161917,-0.2513424726487379,-0.12495808559623979,0.0,467.7538804286789,467.25763346917176,467.1084098304824,466.0833301349574
4.439999999999993,-1.1807752756348964,-16.40715610707488,22.79159298079256,5.439124388984563,6.263366243121787,0.0,-0.9016806192836012,-13.168063056785106,0.24201952234770094,-0.23397078991950815,-0.1479601172754321,0.0,483.9902391166355,482.24052170910215,484.5695379421848,485.819450003307
4.499999999999992,-1.2346096389853245,-17.21030992594245,22.795973817645333,5.425014496317646,6.254388234132653,0.0,-0.8922316494269011,-13.603737380647548,-0.09920284198548851,-0.23766164492685377,-0.15320513284222684,0.0,467.8855029977022,467.4569479241621,467.2148543263218,466.87465727125004
4.559999999999991,-1.2877807224436495,-18.03917619452423,22.778856649714022,5.4109754345545795,6.245065285197251,0.0,-0.8796081323177177,-14.025216171461464,-0.4745395660779568,-0.227503257182847,-0.16013093921551075,0.0,462.74314786289324,462.17552991215,460.55188806813777,461.30253147156265
4.6199999999999894,-1.3401757588158112,-18.891656574730902,22.737160283233674,5.397487274915488,6.235445632387773,0.0,-0.8664522834076723,-14.391314288200851,-0.9180216478148245,-0.21989372946163854,-0.1607231565239915,0.0,439.4295571240127,439.3556903250854,437.88495874659105,438.4668681912352
4.679999999999988,-1.3915257682893003,-19.76884708839063,22.670449685579193,5.384854672189011,6.226349808319238,0.0,-0.8447092170698274,-14.848232763109253,-1.309270601887714,-0.19645058572390273,-0.13775894165026353,0.0,472.3615612386487,474.10945435079054,473.2450643953575,475.0057303849995
4.739999999999987,-1.4416477825319878,-20.671146633177944,22.577723011519033,5.372656668420358,6.218643864678867,0.0,-0.8257013167265198,-15.228960203555298,-1.7845584732307846,-0.222718699295161,-0.11435893788146051,0.0,443.47936612524074,445.382778863703,444.48587211686964,442.285137331035
4.799999999999986,-1.4905254112037438,-21.59693389277335,22.456283949101458,5.359177979732465,6.2119864799727065,0.0,-0.803312251593785,-15.630851758785644,-2.2668158874882227,-0.22879718796374265,-0.10490226337510793,0.0,450.8654586197676,451.61849857143784,451.3066865754053,450.7662141661853
4.859999999999984,-1.5379892844656242,-22.547162292457006,22.305419094053462,5.346054840236066,6.205233266025974,0.0,-0.7786142494671574,-16.04357448848362,-2.765667465729727,-0.2038007006995738,-0.13578462889186946,0.0,456.64040856566083,454.15730643074875,453.22777990992097,455.18649213986214
4.919999999999983,-1.5837601115822293,-23.52386570208357,22.12510184344874,5.3335448305117445,6.197320731372667,0.0,-0.7467925407500627,-16.512996865491946,-3.2491418475828326,-0.22009143688017505,-0.12502922148989842,0.0,475.9333383163736,476.74146222573927,475.68245386772753,474.39259700933405
4.979999999999982,-1.6275317125352937,-24.52903859676694,21.91515274165199,5.3201988722953075,6.190010541748839,0.0,-0.7120578652417334,-16.99234247125201,-3.7537582371516827,-0.2275719374731885,-0.1161185871125848,0.0,479.1707813956162,479.8357687185188,480.73854086005196,480.12603595060256
5.0399999999999805,-1.669358495925522,-25.561364517144142,21.672930679062365,5.306367563535229,6.1831991139121385,0.0,-0.682044182397197,-17.41848694253349,-4.32466038836655,-0.23717794625668806,-0.10878668260816661,0.0,461.58779539107815,462.1553993153121,461.5933303848807,460.783312889374
